site_no,year,value,count
420640070492801,1981,8.0,6
420640071024301,1981,3.1,8
420640071055001,1983,1.33,8
420642070492701,1981,5.8,6
420644071260601,1999,19.432000000000002,25
420644071260601,2000,17.343333333333334,45
420644071260701,1998,16.903333333333332,15
420644071260701,1999,19.7,5
420644071260701,2005,17.21,5
420644071260701,2007,15.440000000000001,5
420644071260701,2008,16.1,5
420644071260701,2009,12.9,5
420644071260701,2010,13.279999999999998,5
420644071260701,2012,16.32,5
420644071260701,2013,14.05,5
420644071260701,2015,17.08,5
420644071260701,2017,14.289999999999997,5
420646071024501,1981,3.1,8
420646071220601,1999,9.7425,32
420646071220601,2000,8.821111111111112,72
420648071221001,1999,6.033333333333334,24
420648071221001,2000,5.401111111111111,72
420649070441301,1979,14.1,4
420651070442301,1977,26.0,4
420652070451801,1982,10.5,4
420655070551801,1983,8.0,7
420656070462801,1975,5.9,4
420657087534101,1971,508.0,3
420659071302201,1999,9.85,10
420659071302201,2000,9.985555555555557,18
420701070462201,1975,10.9,4
420701088150801,1988,140.0,2
420702071013601,1976,3.5,8
420702071030501,1981,5.8,8
420703070441201,1975,40.2,4
420703070494001,1982,2.5,6
420704087520601,1972,435.0,3
420708070453201,1982,15.0,4
420709070454101,1975,-1.5,4
420710070453401,1982,8.5,4
420713070453901,1975,-1.2,4
420718070424201,1975,3.1,4
420718070424202,1975,4.4,4
420718071222501,1999,16.63,24
420718071222501,2000,13.61111111111111,72
420719070422801,1977,10.0,4
420719071220301,1999,4.13,40
420719071220301,2000,2.6844444444444444,72
420720070423201,1977,6.0,4
420720071273601,1999,11.23,20
420720071273601,2000,10.256666666666668,36
420720071280601,1971,2.0,4
420720088154601,1973,104.0,2
420720088154601,1974,107.0,1
420720088154601,1984,133.0,3
420720088154601,1985,133.5,1
420721070430201,1977,45.7,4
420722070423401,1977,6.2,4
420723070423101,1977,5.7,4
420723070423102,1977,4.9,4
420723070424201,1977,8.0,4
420723070424401,1975,8.2,4
420724070424001,1977,-0.5,4
420724070425201,1975,13.8,4
420724071275801,1971,9.0,4
420726071192301,1970,10.0,8
420726071274801,1971,6.0,4
420727088153901,1972,118.0,1
420727088153901,1973,112.5,1
420728071192301,1970,16.0,8
420729070424301,1977,8.0,4
420729087580501,1970,570.0,3
420730070424701,1975,4.1,4
420731070514701,1982,12.0,6
420731071225201,1999,16.62,16
420731071225201,2000,14.8225,64
420733071210801,1970,6.0,8
420734087541001,1978,590.0,3
420735070512801,1971,10.0,6
420742088041401,1974,508.0,2
420747071281401,1999,11.91,20
420747071281401,2000,11.646666666666667,36
420752070523401,1971,4.0,7
420752071223601,1999,1.2766666666666666,24
420752071223601,2000,0.9588888888888888,72
420754071225801,1999,5.31,24
420754071225801,2000,4.8566666666666665,72
420754071225802,1999,3.2399999999999998,24
420754071225802,2000,3.071111111111111,72
420754071225803,1999,3.92,24
420754071225803,2000,3.497777777777778,72
420754087552001,1984,125.66666666666667,9
420755088005201,1973,544.0,2
420757071222001,1999,5.476,40
420757071222001,2000,4.942222222222223,72
420758070504301,1972,40.0,6
420758070524201,1971,2.8,7
420759071181501,1970,1.0,8
420802071224101,1999,4.89,24
420802071224101,2000,4.725555555555555,72
420803070493801,1981,6.900000000000001,6
420804070493101,1981,9.4,6
420805088072001,1992,124.0,2
420806071285801,1971,3.0,4
420809071225301,1999,2.145,32
420809071225301,2000,1.9266666666666667,72
420822070503301,1972,23.25,6
420825087573901,1970,536.0,3
420832071304501,1999,11.33,15
420832071304501,2000,11.015555555555556,27
420836087595201,1971,542.0,2
420840088164801,1991,17.0,1
420845070452702,1970,,0
420845071251901,1999,6.537999999999999,40
420845071251901,2000,6.187777777777778,72
420848071232701,1999,26.863999999999997,40
420848071232701,2000,25.285555555555554,72
420849070440301,1975,2.5,5
420851070440101,1973,6.3,5
420857088012401,1974,523.0,2
420906088081301,1973,108.0,1
420906088081301,1985,118.0,1
420908088081001,1970,96.0,1
420908088081001,1973,101.0,1
420908088081001,1985,110.0,1
420910070530901,1999,6.875,14
420910070530901,2005,5.38,7
420910070530901,2007,9.07,7
420910070530901,2008,6.67,7
420910070530901,2009,6.25,7
420910070530901,2010,9.31,7
420910070530901,2012,6.95,7
420910070530901,2013,7.55,7
420910070530901,2015,10.070000000000002,7
420910070530901,2017,9.51,7
420918087565401,1984,930.0,2
420918087565401,1985,945.0,2
420923070505401,1972,10.0,8
420929071231201,1999,2.03,8
420929071231201,2000,3.251,80
420934071101301,2001,16.9,8
420937070490901,1983,3.3,8
420937070513001,1998,7.946666666666666,24
420937070513001,1999,8.76,8
420937070513001,2005,8.42,8
420937070513001,2007,9.27,8
420937070513001,2008,8.29,8
420937070513001,2009,8.11,8
420937070513001,2010,8.56,8
420937070513001,2012,8.45,8
420937070513001,2013,8.4,8
420937070513001,2015,9.45,8
420937070513001,2017,9.7,8
420938071201501,1971,0.0,8
420939070490601,1983,6.9,8
420941070491001,1983,3.0,8
420941088082701,1970,81.0,1
420941088082701,1973,90.0,1
420941088082701,1985,97.0,1
420941088082701,1986,94.0,1
420942070490801,1983,9.5,8
420942071350601,1973,6.0,1
420946071360401,1970,10.0,1
420947087561801,1987,102.0,2
420949070521201,1972,6.2,8
420949070521202,1971,8.9,8
420949088082601,1974,74.5,1
420949088082601,1984,93.5,2
420949088082601,1985,92.0,1
420950071214201,1999,10.86,8
420950071214201,2000,10.943,80
420951087554601,1992,558.0,2
420954070564501,1970,12.304166666666665,108
420954070564501,1971,14.298333333333334,108
420954070564501,1972,10.011666666666667,108
420954070564501,1973,10.445833333333333,108
420954070564501,1974,11.2425,108
420954070564501,1975,10.650833333333333,108
420954070564501,1976,12.663333333333334,108
420954070564501,1977,12.405833333333332,108
420954070564501,1978,12.594166666666668,108
420954070564501,1979,11.545,108
420954070564501,1980,16.0625,108
420954070564501,1981,16.311666666666664,108
420954070564501,1982,11.533333333333335,108
420954070564501,1983,12.538333333333334,108
420954070564501,1984,12.240769230769232,117
420954070564501,1985,16.396666666666665,108
420954070564501,1986,13.006666666666668,108
420954070564501,1987,11.995833333333334,108
420954070564501,1988,13.193333333333332,108
420954070564501,1989,11.395454545454546,99
420954070564501,1990,10.270000000000001,108
420954070564501,1991,11.825833333333334,108
420954070564501,1992,11.224166666666667,108
420954070564501,1993,13.09,108
420954070564501,1994,12.886666666666667,108
420954070564501,1995,14.289090909090907,99
420954070564501,1996,8.915000000000001,108
420954070564501,1997,12.7825,108
420954070564501,1998,9.560833333333333,108
420954070564501,1999,11.2725,108
420954070564501,2000,11.042499999999999,108
420954070564501,2001,13.253636363636362,99
420954070564501,2002,13.953333333333333,108
420954070564501,2003,10.7575,108
420954070564501,2004,12.348333333333333,108
420954070564501,2005,8.746,90
420954070564501,2006,9.84,108
420954070564501,2007,13.906666666666668,108
420954070564501,2008,12.631666666666668,108
420954070564501,2009,10.218333333333332,108
420954070564501,2010,13.286666666666667,108
420954070564501,2011,10.563333333333333,108
420954070564501,2012,13.671666666666667,108
420954070564501,2013,12.916666666666666,108
420954070564501,2014,12.921666666666667,108
420954070564501,2015,13.7525,108
420954070564501,2016,15.743333333333332,108
420954070564501,2017,13.527777777777779,81
420955070564901,2019,17.194,45
420955070564901,2020,17.285,108
420955070564901,2021,14.814166666666667,108
420955070564901,2022,16.960833333333333,108
420955070564901,2023,15.086666666666666,108
420955070564901,2024,16.625,126
420955070564901,2025,15.698749999999999,72
420957071234401,1999,9.51,8
420957071234401,2000,9.314,80
420958071164101,1978,3.0,8
421000071164801,1978,3.6,8
421003071165501,1978,5.33,8
421005071165501,1979,1.08,8
421006070513701,1980,11.3,8
421006070520201,1980,5.8,8
421006071165601,1979,5.16,8
421006071165602,1979,5.16,8
421007071165701,1979,2.4,8
421007087550301,1988,88.0,3
421008071165801,1979,1.16,8
421008071171001,1977,9.5,8
421016070473201,1980,1.8,7
421016070494301,1980,12.3,8
421016071165901,1974,11.5,8
421017070513701,1980,5.1,8
421017071165501,1974,3.0,8
421018070473101,1980,8.6,7
421019070513601,1981,11.0,8
421020070512101,1980,2.4,8
421020070512601,1980,2.9,8
421020070513701,1980,12.2,8
421020070514101,1980,21.3,8
421020071165601,1975,3.5,8
421021070512401,1980,7.4,8
421021070512801,1980,9.6,8
421021070512901,1980,12.7,8
421021070513901,1980,13.7,8
421021071165201,1974,1.5,8
421021071170001,1974,5.0,8
421023071165201,1979,3.33,8
421023071165501,1979,3.8,8
421026071165201,1979,2.67,8
421026071165202,1979,2.67,8
421027071280901,1999,10.458,40
421027071280901,2000,10.616666666666667,72
421028071223601,1999,2.7,8
421028071223601,2000,3.1399999999999997,80
421033070503301,1980,0.8,8
421034070502701,1980,5.3,8
421034070503001,1980,3.0,8
421035070503201,1980,2.9,8
421036071363601,1972,5.0,1
421036088054501,2007,155.45,2
421036088054501,2008,156.14,1
421036088054501,2009,152.82,1
421036088054501,2010,150.74,1
421036088054501,2014,152.496,5
421036088054501,2015,150.4,3
421036088054501,2016,148.73,1
421036088054501,2020,148.49,2
421036088054501,2021,147.7575,4
421036088054501,2022,148.34666666666666,3
421036088054501,2023,148.63,4
421036088054501,2024,149.53666666666666,3
421036088054501,2025,148.70499999999998,2
421045071321101,1971,4.0,1
421046071350001,1970,12.0,1
421059071233501,1999,4.48,8
421059071233501,2000,4.769,80
421104071372201,1975,50.0,1
421106070514601,1980,1.5,9
421115070461401,1982,5.1,7
421117070461801,1982,3.3,7
421120070562801,1970,7.263333333333334,108
421120070562801,1971,7.784166666666668,108
421120070562801,1972,6.576666666666666,108
421120070562801,1973,6.886363636363637,99
421120070562801,1974,7.0975,108
421120070562801,1975,6.7491666666666665,108
421120070562801,1976,7.130833333333333,108
421120070562801,1977,6.7725,108
421120070562801,1978,6.8116666666666665,108
421120070562801,1979,6.678333333333334,108
421120070562801,1980,7.802499999999999,108
421120070562801,1981,7.178333333333334,108
421120070562801,1982,6.8175,108
421120070562801,1983,6.667272727272727,99
421120070562801,1984,6.77076923076923,117
421120070562801,1985,7.39,108
421120070562801,1986,6.6125,108
421120070562801,1987,6.638333333333334,108
421120070562801,1988,6.75,99
421120070562801,1989,6.420833333333333,108
421120070562801,1990,6.4325,108
421120070562801,1991,6.808999999999999,90
421120070562801,1992,6.803333333333334,108
421120070562801,1993,6.781666666666666,108
421120070562801,1994,6.475833333333333,108
421120070562801,1995,7.41,99
421120070562801,1996,6.119090909090909,99
421120070562801,1997,7.2125,108
421120070562801,1998,6.326666666666666,108
421120070562801,1999,6.573333333333333,108
421120070562801,2000,6.3133333333333335,108
421120070562801,2001,6.9363636363636365,99
421120070562801,2002,6.761666666666667,108
421120070562801,2003,6.3933333333333335,108
421120070562801,2004,6.893636363636364,99
421120070562801,2005,6.16,81
421120070562801,2006,6.4354545454545455,99
421120070562801,2007,6.965,72
421120070562801,2008,6.83875,72
421120070562801,2009,6.200909090909091,99
421120070562801,2010,7.130000000000001,90
421120070562801,2011,6.2299999999999995,81
421120070562801,2012,6.948333333333333,108
421120070562801,2013,6.754166666666667,108
421120070562801,2014,6.921666666666666,108
421120070562801,2015,6.926,90
421120071341801,1972,15.0,1
421121070462101,1982,3.4,7
421121071343402,1970,18.0,1
421122071280902,1999,4.07,24
421122071280902,2000,4.036666666666666,72
421122088014701,1990,595.0,2
421124087562401,1971,500.0,2
421125088014601,1990,83.5,2
421130088042201,1971,570.0,1
421138070502901,1970,16.0,8
421138088063501,1987,678.0,1
421139087593401,1988,550.0,2
421139087593402,1989,50.0,2
421141071345801,1973,16.0,1
421145087593301,1989,550.0,2
421147070571901,1970,5.6433333333333335,108
421147070571901,1971,5.48,108
421147070571901,1972,4.968333333333334,108
421147070571901,1973,5.493333333333333,108
421147070571901,1974,4.95,99
421147070571901,1975,4.669166666666667,108
421147070571901,1976,5.9381818181818184,99
421147070571901,1977,5.681666666666667,108
421147070571901,1978,5.218333333333334,108
421147070571901,1979,5.1725,108
421147070571901,1980,9.036666666666667,108
421147070571901,1981,6.885833333333333,108
421147070571901,1982,5.085833333333333,108
421147070571901,1983,5.365454545454545,99
421147070571901,1984,5.8,108
421147070571901,1985,6.003333333333334,108
421147070571901,1986,5.175,108
421147070571901,1987,5.4558333333333335,108
421147070571901,1988,4.9425,108
421147070571901,1989,4.74,108
421147070571901,1990,5.117500000000001,108
421147070571901,1991,5.2125,108
421147070571901,1992,5.22,99
421147070571901,1993,7.665,108
421147070571901,1994,7.226666666666667,108
421147070571901,1995,8.292727272727273,99
421147070571901,1996,5.075833333333334,108
421147070571901,1997,7.841666666666667,108
421147070571901,1998,5.230833333333333,108
421147070571901,1999,5.639166666666666,108
421147070571901,2000,5.025,108
421147070571901,2001,5.900909090909091,99
421147070571901,2002,5.770833333333333,108
421147070571901,2003,4.6850000000000005,108
421147070571901,2004,4.915454545454545,99
421147070571901,2005,4.568,90
421147070571901,2006,4.826666666666666,108
421147070571901,2007,6.2958333333333325,108
421147070571901,2008,5.2175,108
421147070571901,2009,4.57,108
421147070571901,2010,5.863333333333333,108
421147070571901,2011,4.351818181818182,99
421147070571901,2012,4.609166666666667,108
421147070571901,2013,6.112,45
421147088063701,1989,655.0,1
421149071380001,1977,40.0,1
421149071385501,1971,10.0,1
421150071234401,1999,10.22,8
421150071234401,2000,10.384,80
421151071165301,1981,25.0,8
421152087595301,1990,580.0,2
421152087595901,1990,574.0,2
421153071385401,1975,10.0,1
421153071385701,1970,12.0,1
421154070442901,1982,,0
421205071163501,1977,4.4,8
421209070460301,1982,3.4,8
421209071163401,1977,4.4,8
421210071364201,1974,25.0,1
421211070460101,1982,6.1,8
421212071372401,1976,20.0,1
421216070443901,1982,3.6,7
421216088041201,1979,690.0,1
421216088041201,2007,640.0,2
421216088041201,2008,662.0,1
421216088041201,2009,640.0,1
421216088041201,2010,656.0,1
421216088041201,2011,680.0,1
421216088041201,2012,691.0,1
421216088041201,2017,639.0,1
421216088041201,2019,624.0,1
421216088041201,2020,628.0,1
421216088041201,2021,685.0,1
421222071251301,1999,4.09,8
421222071251301,2000,4.613,80
421223071085301,1986,8.5,9
421226071085001,1986,6.5,9
421230088002701,1986,609.0,2
421232070492601,1975,-5.0,8
421233070492301,1975,2.0,8
421234070492701,1975,3.0,8
421235070492301,1975,-1.5,8
421235070493001,1975,3.0,8
421236070492801,1975,1.7,8
421238071351201,1977,3.2,1
421245070461101,1982,-0.3,8
421245088060801,1993,605.0,1
421246070461101,1982,-0.3,8
421247070461201,1982,-0.3,8
421247071083301,1986,4.1,9
421247071290501,1972,8.0,7
421250070455901,1982,4.8,8
421250070460101,1982,4.7,8
421250071090901,1970,7.155833333333334,108
421250071090901,1971,8.51,108
421250071090901,1972,5.844166666666666,108
421250071090901,1973,7.100833333333333,108
421250071090901,1974,7.409166666666668,108
421250071090901,1975,6.819999999999999,108
421250071090901,1976,7.879166666666667,108
421250071090901,1977,6.654166666666667,108
421250071090901,1978,6.264166666666666,108
421250071090901,1979,6.241666666666667,108
421250071090901,1980,9.110833333333334,108
421250071090901,1981,8.233333333333334,108
421250071090901,1982,6.546666666666666,108
421250071090901,1983,7.133333333333333,108
421250071090901,1984,7.038461538461538,117
421250071090901,1985,7.6675,108
421250071090901,1986,7.47,108
421250071090901,1987,7.395833333333333,108
421250071090901,1988,8.075833333333334,108
421250071090901,1989,6.548333333333334,108
421250071090901,1990,7.084166666666667,108
421250071090901,1991,7.670833333333333,108
421250071090901,1992,6.903636363636364,99
421250071090901,1993,8.600833333333334,108
421250071090901,1994,7.320833333333333,108
421250071090901,1995,8.926363636363638,99
421250071090901,1996,5.906666666666666,108
421250071090901,1997,9.4275,108
421250071090901,1998,6.6850000000000005,108
421250071090901,1999,8.281666666666666,108
421250071090901,2000,7.3330769230769235,117
421250071090901,2001,9.168333333333335,108
421250071090901,2002,8.984166666666667,108
421250071090901,2003,7.273636363636364,99
421250071090901,2004,7.49,99
421250071090901,2005,6.791818181818182,99
421250071090901,2006,7.492500000000001,108
421250071090901,2007,9.566363636363636,99
421250071090901,2008,8.65777777777778,81
421250071090901,2009,7.2975,108
421250071090901,2010,8.97,108
421250071090901,2011,6.940833333333334,108
421250071090901,2012,9.889999999999999,108
421250071090901,2013,9.275,108
421250071090901,2014,8.959999999999999,90
421250071090901,2015,6.3925,36
421251070460301,1982,3.8,8
421251088030201,1985,108.0,1
421252070460501,1982,5.2,8
421255071082001,1986,2.0,9
421256071242301,1999,2.42,8
421256071242301,2000,2.791,80
421300088071101,1988,602.5,1
421306088065401,1988,580.5,1
421318087584001,1971,74.0,2
421321071082401,1986,6.1,9
421324071080801,1986,6.1,9
421324071081801,1986,1.6,9
421327071081201,1986,5.3,9
421331071081701,1986,5.0,9
421334071324601,1970,2.1,4
421342071260901,1999,6.25,8
421342071260901,2000,7.081999999999999,80
421342071391002,1970,16.0,1
421345088065401,1992,625.0,1
421351071294701,1972,2.67,6
421422071314001,1978,2.0,6
421432087571901,1972,353.0,1
421433087583701,1972,426.0,1
421435071165701,1970,32.615833333333335,96
421435071165701,1971,33.47,96
421435071165701,1972,32.38333333333333,96
421435071165701,1973,32.8075,96
421435071165701,1974,33.0375,96
421435071165701,1975,32.865,96
421435071165701,1976,33.29333333333333,96
421435071165701,1977,33.372499999999995,96
421435071165701,1978,33.138333333333335,96
421435071165701,1979,32.91166666666667,96
421435071165701,1980,34.17916666666667,96
421435071165701,1981,34.84916666666667,96
421435071165701,1982,32.56583333333334,96
421435071165701,1983,32.90909090909091,88
421435071165701,1984,32.32230769230769,104
421435071165701,1985,34.656666666666666,96
421435071165701,1986,33.44416666666667,96
421435071165701,1987,32.86833333333333,96
421435071165701,1988,33.62083333333333,96
421435071165701,1989,33.19,96
421435071165701,1990,32.663636363636364,88
421435071165701,1991,33.645833333333336,96
421435071165701,1992,33.862500000000004,96
421435071165701,1993,33.38666666666666,96
421435071165701,1994,33.45583333333334,96
421435071165701,1995,33.974000000000004,80
421435071165701,1996,32.3925,96
421435071165701,1997,33.7925,96
421435071165701,1998,32.5175,96
421435071165701,1999,33.52,96
421435071165701,2000,33.19538461538462,104
421435071165701,2001,33.50666666666667,96
421435071165701,2002,34.33416666666667,96
421435071165701,2003,32.71727272727273,88
421435071165701,2004,33.10727272727273,88
421435071165701,2005,32.14666666666667,96
421435071165701,2006,32.54666666666667,96
421435071165701,2007,33.23,88
421435071165701,2008,32.836666666666666,96
421435071165701,2009,32.81090909090909,88
421435071165701,2010,32.78666666666667,96
421435071165701,2011,32.2275,96
421435071165701,2012,33.55583333333333,96
421435071165701,2013,33.22833333333333,96
421435071165701,2014,33.375,96
421435071165701,2015,33.39363636363636,88
421435071165701,2016,34.08083333333334,96
421435071165701,2017,33.2075,96
421435071165701,2018,32.321666666666665,96
421435071165701,2019,32.402142857142856,112
421435071165701,2020,32.46,8
421438071165601,1970,32.51583333333333,96
421438071165601,1971,33.37,96
421438071165601,1972,32.28333333333333,96
421438071165601,1973,32.7075,96
421438071165601,1974,32.9375,96
421438071165601,1975,32.765,96
421438071165601,1976,33.193333333333335,96
421438071165601,1977,33.2725,96
421438071165601,1978,33.038333333333334,96
421438071165601,1979,32.81166666666667,96
421438071165601,1980,34.079166666666666,96
421438071165601,1981,34.74916666666667,96
421438071165601,1982,32.46583333333333,96
421438071165601,1983,32.809090909090905,88
421438071165601,1984,32.222307692307695,104
421438071165601,1985,34.556666666666665,96
421438071165601,1986,33.344166666666666,96
421438071165601,1987,32.76833333333334,96
421438071165601,1988,33.520833333333336,96
421438071165601,1989,33.089999999999996,96
421438071165601,1990,32.56363636363637,88
421438071165601,1991,33.545833333333334,96
421438071165601,1992,33.762499999999996,96
421438071165601,1993,33.28666666666667,96
421438071165601,1994,33.35583333333333,96
421438071165601,1995,33.874,80
421438071165601,1996,32.2925,96
421438071165601,1997,33.6925,96
421438071165601,1998,32.4175,96
421438071165601,1999,33.419999999999995,96
421438071165601,2000,33.09538461538462,104
421438071165601,2001,33.406666666666666,96
421438071165601,2002,34.23416666666667,96
421438071165601,2003,32.61727272727273,88
421438071165601,2004,33.00727272727273,88
421438071165601,2005,32.04666666666667,96
421438071165601,2006,32.446666666666665,96
421438071165601,2007,33.13,88
421438071165601,2008,32.736666666666665,96
421438071165601,2009,32.71090909090909,88
421438071165601,2010,32.68666666666667,96
421438071165601,2011,32.1275,96
421438071165601,2012,33.45583333333334,96
421438071165601,2013,33.12833333333333,96
421438071165601,2014,33.275,96
421438071165601,2015,33.29363636363637,88
421438071165601,2016,33.98083333333333,96
421438071165601,2017,33.107499999999995,96
421438071165601,2018,32.280833333333334,96
421438071165601,2019,32.31285714285714,112
421438071165601,2020,33.32785714285715,112
421438071165601,2021,32.30428571428571,56
421438071165601,2022,33.29,32
421438071165601,2023,32.51,32
421438071165601,2024,33.01444444444444,72
421438071165601,2025,33.745000000000005,32
421441071392301,1973,18.0,1
421452071344101,1972,1.33,3
421453071343001,1973,11.1,3
421457071342001,1972,2.17,3
421505071335801,1973,2.5,3
421507071340001,1973,1.33,3
421517087593301,1986,248.0,1
421522071272801,1970,15.15,8
421522074564201,1978,9.5,1
421528071381201,1973,3.33,1
421529071382501,1982,9.5,1
421530071364601,1975,1.0,1
421532071381101,1973,7.5,1
421532071382601,1982,21.3,1
421534071383201,1972,5.5,1
421537071381801,1973,4.92,1
421538071381701,1982,7.3,1
421538071381702,1982,15.5,1
421538071384801,1973,8.33,1
421540071233201,1970,15.0,8
421540071283201,1972,5.33,7
421543071322801,1978,6.0,5
421545087564301,2000,0.3,1
421545087564301,2005,0.77,1
421545087564301,2006,0.25,1
421545087564301,2007,0.7,1
421545087564301,2008,0.9,1
421545087564301,2009,0.25,1
421545087564301,2010,0.125,2
421545087564301,2011,0.0,1
421545087564301,2012,0.0,1
421545087564301,2015,0.17,1
421545087564301,2017,0.0,1
421545087564301,2019,0.0,1
421545087564301,2021,0.255,2
421545087564301,2024,0.23,1
421546087571601,1973,407.0,1
421548071392801,1975,0.5,1
421559071214001,1970,3.0,8
421559071303301,1970,12.0,6
421600071354001,1975,5.5,2
421601071354901,1975,2.0,2
421607071351901,1975,1.0,3
421607071353601,1975,2.0,2
421607071354601,1975,0.5,2
421608071352201,1989,4.0,3
421608071352801,1975,1.0,3
421608071354901,1989,5.0,2
421608071362001,1989,7.0,1
421612071390501,1973,3.42,1
421613071393001,1973,14.5,1
421614071252201,1970,6.5,8
421614071333201,1975,8.5,5
421615071352101,1975,4.0,3
421615074551001,1974,7.25,1
421615074551002,1976,3.8,1
421616071393801,1973,9.0,1
421618071131401,1971,1.0,9
421618071385201,1990,23.29,1
421619071352601,1975,0.5,3
421624071391401,1973,0.0,1
421624087592501,1986,87.0,1
421625071385501,1973,0.5,1
421626071351401,1975,0.5,3
421626071352901,1975,9.0,3
421627071353901,1975,0.5,2
421627071354901,1975,0.5,2
421628071391801,1973,0.1,1
421634088003301,1984,73.0,1
421643088031602,1990,107.0,1
421647071243701,1975,10.5,8
421648071220701,1978,21.995555555555555,72
421648071220701,1979,20.685000000000002,64
421648071243501,1975,10.25,8
421652088003601,1984,91.66666666666667,3
421652088003601,1985,90.0,1
421652088003601,1986,96.0,1
421655071250301,1977,14.0,8
421655071360301,1999,6.25,4
421655071360301,2008,5.67,2
421655071360301,2009,5.94,2
421655071360301,2010,6.41,2
421655071360301,2012,6.77,2
421655071360301,2015,6.69,2
421655071360301,2017,6.98,2
421656071165601,1989,7.0,8
421657071223701,1970,4.5,8
421658088001601,1986,130.0,1
421700088031501,1990,108.0,1
421709071214201,1977,7.0,8
421709075083601,1996,30.0,1
421710071385101,1989,4.0,1
421715071371201,1982,9.6,1
421717087593701,1986,171.0,1
421718087570201,1985,145.0,1
421720071365601,1982,14.4,1
421721071370201,1981,8.0,1
421721071385201,1989,5.0,1
421722071271501,1976,14.3,7
421724071365501,1982,21.9,1
421724071365901,1973,15.25,1
421724087571101,1985,64.0,1
421724087571101,1986,110.0,1
421726071361901,1981,12.6,2
421726071370601,1982,6.1,1
421727071370201,1973,3.0,1
421727071370301,1982,4.55,1
421730071215901,1978,11.280714285714286,112
421730071215901,1979,10.411428571428571,56
421730071215902,1978,11.392727272727273,88
421730071215902,1979,10.633333333333333,48
421730071360601,1981,18.9,2
421730087570001,1985,108.0,1
421731071361301,1981,17.4,2
421733071215201,1978,17.226,80
421733071215201,1979,16.433333333333334,48
421736071381001,2001,14.879999999999999,4
421736071381001,2002,13.212,10
421736071381001,2003,11.24,1
421741071222101,1978,29.5375,64
421741071222101,1979,28.632857142857144,56
421741071222102,1978,29.868000000000002,80
421741071222102,1979,29.01125,64
421741071222701,1978,29.693333333333335,72
421741071222701,1979,29.222857142857144,56
421742071220601,1978,20.481,80
421742071220601,1979,19.4675,64
421744071115201,1998,13.3,18
421744071115201,1999,14.779999999999998,9
421744071115201,2003,12.83,9
421744071115201,2005,12.35,9
421744071115201,2007,12.94,9
421744071115201,2008,14.1,9
421744071115201,2009,13.42,9
421744071115201,2010,19.09,9
421744071115201,2011,12.89,9
421744071115201,2012,13.79,9
421744071115201,2013,13.24,9
421744071115201,2015,14.389999999999999,9
421744071115201,2017,13.47,9
421744071245501,1976,19.5,8
421748071360301,1973,3.0,3
421750071370901,1989,7.0,1
421752071242801,1975,9.0,8
421753071360101,1973,7.330000000000001,3
421755071224101,1976,29.0,8
421755071365401,1989,10.0,2
421756071354001,1973,2.83,3
421758071223201,1976,22.0,8
421758071223701,1976,26.0,8
421758074524101,2001,21.55,1
421759071263201,1973,6.85,7
421759071381301,2001,21.932499999999997,4
421759071381301,2002,21.10818181818182,11
421809071223301,1978,21.0,8
421811071222401,1971,33.4,8
421811071222402,1971,31.0,8
421812071222201,1971,20.15,8
421812071222601,1978,26.7275,64
421812071222601,1979,26.139999999999997,56
421813071222101,1978,21.394545454545455,88
421813071222101,1979,20.752857142857145,56
421814071365101,1989,7.0,2
421816071364501,2001,3.005,8
421816071364501,2002,2.269090909090909,22
421818071365101,1989,5.0,2
421830075051001,1987,80.0,1
421830075051001,1997,69.37,1
421830075051001,1998,67.31,1
421837071380901,1970,6.613333333333333,12
421837071380901,1971,6.945,12
421837071380901,1972,4.673333333333333,12
421837071380901,1973,5.066666666666666,12
421837071380901,1974,5.73,12
421837071380901,1975,5.536666666666666,12
421837071380901,1976,6.288333333333333,12
421837071380901,1977,5.821666666666666,12
421837071380901,1978,6.357500000000001,12
421837071380901,1979,5.1425,12
421837071380901,1980,6.8933333333333335,12
421837071380901,1981,5.822500000000001,12
421837071380901,1982,5.852727272727273,11
421837071380901,1983,5.855,10
421837071380901,1984,5.791538461538461,13
421837071380901,1985,5.8741666666666665,12
421837071380901,1986,3.1491666666666664,12
421837071380901,1987,4.775,2
421841071330301,1983,4.5,6
421841071330301,1990,14.421666666666665,36
421841071330301,1991,3.9,6
421851071312601,1983,2.5,6
421851071312601,1990,7.788333333333333,36
421851071312601,1991,6.703333333333333,72
421851071312601,1992,6.319166666666667,72
421851071312601,1993,8.279166666666667,72
421851071312601,1994,6.001666666666667,72
421851071312601,1995,7.384545454545455,66
421851071312601,1996,4.596666666666667,72
421851071312601,1997,8.335833333333333,72
421851071312601,1998,6.92,72
421851071312601,1999,6.525,72
421851071312601,2000,6.197692307692308,78
421851071312601,2001,8.971666666666668,72
421851071312601,2002,7.259166666666666,72
421851071312601,2003,4.786666666666666,72
421851071312601,2004,6.343333333333334,72
421851071312601,2005,5.070909090909091,66
421851071312601,2006,6.0275,72
421851071312601,2007,8.464166666666666,72
421851071312601,2008,5.333333333333333,72
421851071312601,2009,5.854166666666667,72
421851071312601,2010,7.851666666666666,72
421851071312601,2011,3.795,72
421851071312601,2012,6.98,72
421851071312601,2013,9.015,72
421851071312601,2014,6.778333333333333,72
421851071312601,2015,8.523333333333333,72
421851071312601,2016,8.0675,72
421851071312601,2017,6.808333333333334,72
421851071312601,2018,5.115833333333333,72
